tconst	parentTconst	seasonNumber	episodeNumber
tt0588150	tt0238784	2	22
tt0588151	tt0238784	3	11
tt0588152	tt0238784	4	11
tt0588153	tt0238784	2	14
tt0588154	tt0238784	5	15
tt0588155	tt0238784	6	12
tt0588156	tt0238784	3	19
tt0588157	tt0238784	1	3
tt0588158	tt0238784	1	7
tt0588159	tt0238784	4	21
tt0588160	tt0238784	6	8
tt0588161	tt0238784	3	8
tt0588162	tt0238784	2	7
tt0588163	tt0238784	3	12
tt0588164	tt0238784	2	21
tt0588165	tt0238784	2	15
tt0588166	tt0238784	1	8
tt0588167	tt0238784	1	21
tt0588168	tt0238784	4	20
tt0588169	tt0238784	4	13
tt0588170	tt0238784	6	1
tt0588171	tt0238784	2	5
tt0588172	tt0238784	5	6
tt0588173	tt0238784	3	4
tt0588174	tt0238784	1	20
tt0588175	tt0238784	1	11
tt0588176	tt0238784	1	1
tt0588177	tt0238784	2	6
tt0588178	tt0238784	5	17
tt0588179	tt0238784	4	22
tt0588180	tt0238784	2	3
tt0588181	tt0238784	2	12
tt0588182	tt0238784	1	6
tt0588183	tt0238784	1	9
tt0588184	tt0238784	2	9
tt0588185	tt0238784	2	1
tt0588186	tt0238784	5	1
tt0588187	tt0238784	3	20
tt0588188	tt0238784	5	14
tt0588189	tt0238784	4	15
tt0588190	tt0238784	2	11
tt0588191	tt0238784	5	16
tt0588192	tt0238784	1	16
tt0588193	tt0238784	3	14
tt0588194	tt0238784	3	6
tt0588195	tt0238784	2	19
tt0588196	tt0238784	4	9
tt0588197	tt0238784	1	14
tt0588198	tt0238784	3	10
tt0588199	tt0238784	3	16
tt0588200	tt0238784	2	10
tt0588201	tt0238784	1	17
tt0588202	tt0238784	1	4
tt0588203	tt0238784	4	7
tt0588204	tt0238784	4	5
tt0588205	tt0238784	3	2
tt0588206	tt0238784	4	3
tt0588207	tt0238784	4	14
tt0588208	tt0238784	2	8
tt0588209	tt0238784	1	2
tt0588210	tt0238784	4	2
tt0588211	tt0238784	4	10
tt0588212	tt0238784	5	8
tt0588213	tt0238784	6	11
tt0588214	tt0238784	6	9
tt0588215	tt0238784	4	16
tt0588216	tt0238784	2	4
tt0588217	tt0238784	1	18
tt0588218	tt0238784	6	3
tt0588219	tt0238784	2	16
tt0588220	tt0238784	3	22
tt0588221	tt0238784	3	7
tt0588222	tt0238784	3	1
tt0588223	tt0238784	4	18
tt0588224	tt0238784	5	4
tt0588225	tt0238784	5	18
tt0588226	tt0238784	6	7
tt0588227	tt0238784	5	5
tt0588228	tt0238784	6	5
tt0588229	tt0238784	5	13
tt0588230	tt0238784	6	6
tt0588231	tt0238784	5	11
tt0588232	tt0238784	5	3
tt0588233	tt0238784	5	7
tt0588902	tt0147767	1	27
tt0591066	tt0106014	4	8
tt0591321	tt0111987	1	16
tt0591322	tt0111987	1	17
tt0591323	tt0111987	3	1
tt0591324	tt0111987	3	6
tt0591325	tt0111987	2	10
tt0591326	tt0111987	2	2
tt0591327	tt0111987	2	3
tt0591328	tt0111987	3	15
tt0591329	tt0111987	2	4
tt0591330	tt0111987	2	1
tt0591331	tt0111987	3	16
tt0591332	tt0111987	2	19
tt0591333	tt0111987	3	19
tt0591334	tt0111987	3	20
tt0591335	tt0111987	3	21
tt0591336	tt0111987	3	5
tt0591337	tt0111987	4	5
tt0591338	tt0111987	4	6
tt0591339	tt0111987	4	7
tt0591340	tt0111987	4	8
tt0591341	tt0111987	3	4
tt0591342	tt0111987	2	22
tt0591343	tt0111987	2	9
tt0591344	tt0111987	2	6
tt0591345	tt0111987	4	1
tt0591346	tt0111987	4	2
tt0591347	tt0111987	2	18
tt0591348	tt0111987	1	14
tt0591349	tt0111987	2	13
tt0591350	tt0111987	2	15
tt0591351	tt0111987	2	16
tt0591352	tt0111987	3	2
tt0591353	tt0111987	1	10
tt0591354	tt0111987	2	24
tt0591355	tt0111987	2	25
tt0591356	tt0111987	3	8
tt0591357	tt0111987	3	9
tt0591358	tt0111987	1	8
tt0591359	tt0111987	1	9
tt0591360	tt0111987	2	8
tt0591361	tt0111987	1	15
tt0591362	tt0111987	3	18
tt0591363	tt0111987	1	13
tt0591364	tt0111987	3	17
tt0591365	tt0111987	3	22
tt0591366	tt0111987	3	7
tt0591367	tt0111987	2	23
tt0591368	tt0111987	1	3
tt0591369	tt0111987	4	3
tt0591370	tt0111987	4	4
tt0591371	tt0111987	3	10
tt0591372	tt0111987	2	11
tt0591373	tt0111987	2	12
tt0591374	tt0111987	1	1
tt0591375	tt0111987	1	2
tt0591376	tt0111987	2	5
tt0591377	tt0111987	3	3
tt0591378	tt0111987	3	11
tt0591379	tt0111987	3	12
tt0591380	tt0111987	1	7
tt0591381	tt0111987	2	14
tt0591382	tt0111987	1	18
tt0591383	tt0111987	1	19
tt0591384	tt0111987	2	17
tt0591385	tt0111987	1	5
tt0591386	tt0111987	1	6
tt0591387	tt0111987	2	21
tt0591388	tt0111987	3	13
tt0591389	tt0111987	3	14
tt0591390	tt0111987	2	7
tt0592438	tt0361187	1	2
tt0592902	tt0413573	1	1
tt0592903	tt0413573	2	13
tt0592904	tt0413573	2	15
tt0592905	tt0413573	2	5
tt0592906	tt0413573	2	4
tt0592907	tt0413573	2	2
tt0592908	tt0413573	2	12
tt0592909	tt0413573	1	6
tt0592910	tt0413573	2	6
tt0592911	tt0413573	2	16
tt0592912	tt0413573	2	8
tt0592913	tt0413573	2	3
tt0592914	tt0413573	2	10
tt0592915	tt0413573	1	4
tt0592916	tt0413573	2	11
tt0592917	tt0413573	2	1
tt0592918	tt0413573	1	8
tt0592919	tt0413573	1	5
tt0592920	tt0413573	2	7
tt0592921	tt0413573	2	14
tt0592922	tt0413573	2	9
tt0592923	tt0413573	1	2
tt0592924	tt0413573	1	7
tt0592925	tt0413573	1	9
tt0592926	tt0413573	1	3
tt0593578	tt0285370	1	11
tt0594280	tt0047736	17	16
tt0594406	tt0047736	11	25
tt0594407	tt0047736	18	12
tt0594454	tt0047736	1	9
tt0594842	tt0318220	11	18
tt0594894	tt0318220	9	6
tt0595047	tt0159167	4	3
tt0597150	tt0098818	3	9
tt0597151	tt0098818	1	13
tt0597152	tt0098818	2	17
tt0597153	tt0098818	3	11
tt0597154	tt0098818	1	16
tt0597155	tt0098818	2	10
tt0597156	tt0098818	2	18
tt0597157	tt0098818	1	14
tt0597158	tt0098818	2	4
tt0597159	tt0098818	2	21
tt0597160	tt0098818	3	27
tt0597161	tt0098818	1	11
tt0597162	tt0098818	3	2
tt0597163	tt0098818	3	13
tt0597164	tt0098818	2	14
tt0597165	tt0098818	2	19
tt0597166	tt0098818	2	20
tt0597167	tt0098818	3	30
tt0597168	tt0098818	3	5
tt0597169	tt0098818	2	1
tt0597170	tt0098818	3	23
tt0597171	tt0098818	3	26
tt0597172	tt0098818	2	15
tt0597586	tt0050025	5	11
tt0598432	tt0050026	1	32
tt0599146	tt0466607	\N	\N
tt0599147	tt0466607	\N	\N
tt0599148	tt0466607	\N	\N
tt0599149	tt0466607	\N	\N
tt0599150	tt0466607	\N	\N
tt0599151	tt0466607	\N	\N
tt0599152	tt0466607	\N	\N
tt0599153	tt0466607	\N	\N
tt0599154	tt0466607	\N	\N
tt0599155	tt0466607	\N	\N
tt0599156	tt0466607	\N	\N
tt0599365	tt0161153	1	7
tt0599831	tt0111999	4	20
tt0599903	tt0066669	1	4
tt0601547	tt0086730	2	24
tt0602562	tt0184122	5	44
tt0602565	tt0184122	5	46
tt0604001	tt0129685	8	11
tt0606103	tt0460649	1	18
tt0606104	tt0460649	1	9
tt0606105	tt0460649	1	16
tt0606106	tt0460649	1	13
tt0606107	tt0460649	1	15
tt0606108	tt0460649	1	7
tt0606109	tt0460649	1	5
tt0606110	tt0460649	1	1
tt0606111	tt0460649	1	2
tt0606112	tt0460649	1	4
tt0606113	tt0460649	1	8
tt0606114	tt0460649	1	11
tt0606115	tt0460649	1	10
tt0606116	tt0460649	1	6
tt0606117	tt0460649	1	3
tt0606118	tt0460649	1	12
tt0606119	tt0460649	1	14
tt0611420	tt0053510	1	351
tt0612786	tt0324854	1	1
tt0612787	tt0324854	1	3
tt0612788	tt0324854	1	2
tt0612818	tt0472954	1	7
tt0612819	tt0472954	1	4
tt0612820	tt0472954	1	2
tt0612821	tt0472954	1	6
tt0612822	tt0472954	1	5
tt0612823	tt0472954	1	1
tt0612824	tt0472954	1	3
tt0613476	tt0410997	1	18
tt0613512	tt0207889	1	19
tt0614150	tt0367344	1	6
tt0614943	tt0072519	6	24
tt0615405	tt0086738	\N	\N
tt0615406	tt0086738	1	3
tt0615407	tt0086738	1	2
tt0616634	tt0106039	4	11
tt0618123	tt0275137	2	11
tt0618124	tt0275137	2	12
tt0618125	tt0275137	1	20
tt0618126	tt0275137	1	21
tt0618127	tt6025022	3	3
tt0618128	tt0275137	2	23
tt0618129	tt6025022	1	10
tt0618130	tt6025022	3	6
tt0618131	tt6025022	2	12
tt0618132	tt6025022	2	6
tt0618133	tt0275137	2	13
tt0618134	tt0275137	2	14
tt0618135	tt6025022	2	13
tt0618136	tt6025022	1	6
tt0618137	tt6025022	3	5
tt0618138	tt6025022	2	10
tt0618139	tt6025022	1	2
tt0618140	tt0275137	1	14
tt0618141	tt0275137	1	15
tt0618142	tt6025022	1	4
tt0618143	tt0275137	2	9
tt0618144	tt0275137	2	10
tt0618145	tt0275137	2	19
tt0618146	tt0275137	2	20
tt0618147	tt6025022	2	8
tt0618148	tt6025022	3	1
tt0618149	tt0275137	1	4
tt0618150	tt0275137	1	5
tt0618151	tt6025022	1	1
tt0618152	tt0275137	1	18
tt0618153	tt0275137	1	19
tt0618154	tt6025022	1	3
tt0618155	tt0275137	1	16
tt0618156	tt0275137	1	17
tt0618157	tt0275137	2	7
tt0618158	tt0275137	2	8
tt0618159	tt0275137	1	22
tt0618160	tt0275137	1	23
tt0618161	tt6025022	1	13
tt0618162	tt6025022	1	12
tt0618163	tt0275137	2	5
tt0618164	tt0275137	2	6
tt0618165	tt6025022	2	11
tt0618166	tt0275137	1	8
tt0618167	tt0275137	1	9
tt0618168	tt6025022	3	7
tt0618169	tt6025022	2	9
tt0618170	tt0275137	1	1
tt0618171	tt0275137	1	2
tt0618172	tt0275137	1	3
tt0618173	tt0275137	2	17
tt0618174	tt0275137	2	18
tt0618175	tt6025022	3	2
tt0618176	tt0275137	2	24
tt0618177	tt0275137	2	25
tt0618178	tt0275137	2	26
tt0618179	tt0275137	2	3
tt0618180	tt0275137	2	4
tt0618181	tt6025022	2	4
tt0618182	tt6025022	2	5
tt0618183	tt0275137	1	12
tt0618184	tt0275137	1	13
tt0618185	tt6025022	2	1
tt0618186	tt6025022	2	7
tt0618187	tt6025022	2	3
tt0618188	tt0275137	1	6
tt0618189	tt0275137	1	7
tt0618190	tt6025022	3	8
tt0618191	tt6025022	1	7
tt0618192	tt6025022	1	8
tt0618193	tt0275137	1	24
tt0618194	tt0275137	1	25
tt0618195	tt0275137	1	26
tt0618196	tt0275137	2	15
tt0618197	tt0275137	2	16
tt0618198	tt6025022	2	2
tt0618199	tt6025022	1	5
tt0618200	tt6025022	3	4
tt0618201	tt0275137	2	1
tt0618202	tt0275137	2	2
tt0618203	tt6025022	1	9
tt0618204	tt6025022	1	11
tt0618205	tt0275137	1	10
tt0618206	tt0275137	1	11
tt0618207	tt0275137	2	21
tt0618208	tt0275137	2	22
tt0618774	tt0086742	5	12
tt0618996	tt0108826	1	2
tt0619902	tt0181235	1	4
tt0620183	tt0165581	1	18
tt0621052	tt0078638	13	8
tt0623853	tt0330251	3	7
tt0623854	tt0330251	2	12
tt0623855	tt0330251	1	7
tt0623856	tt0330251	3	1
tt0623857	tt0330251	2	5
tt0623858	tt0330251	2	13
tt0623859	tt0330251	2	6
tt0623860	tt0330251	2	10
tt0623861	tt0330251	2	2
tt0623862	tt0330251	2	9
tt0623863	tt0330251	3	8
tt0623864	tt0330251	1	5
tt0623865	tt0330251	3	9
tt0623866	tt0330251	3	11
tt0623867	tt0330251	1	2
tt0623868	tt0330251	1	10
tt0623869	tt0330251	1	4
tt0623870	tt0330251	2	1
tt0623871	tt0330251	3	5
tt0623872	tt0330251	3	6
tt0623873	tt0330251	3	4
tt0623874	tt0330251	1	13
tt0623875	tt0330251	1	8
tt0623876	tt0330251	3	3
tt0623877	tt0330251	1	12
tt0623878	tt0330251	2	3
tt0623879	tt0330251	1	3
tt0623880	tt0330251	1	11
tt0623881	tt0330251	1	6
tt0623882	tt0330251	3	10
tt0623883	tt0330251	3	2
tt0623884	tt0330251	2	11
tt0623885	tt0330251	2	8
tt0623886	tt0330251	1	9
tt0623887	tt0330251	2	7
tt0623888	tt0330251	2	4
tt0623889	tt0330251	1	1
tt0624221	tt0118379	1	6
tt0624324	tt0088549	1	6
tt0624814	tt0052481	4	17
tt0624908	tt0224902	1	4
tt0625915	tt0423685	1	1
tt0625916	tt0423685	1	10
tt0625917	tt0423685	1	11
tt0625918	tt0423685	1	12
tt0625919	tt0423685	1	13
tt0625920	tt0423685	1	14
tt0625921	tt0423685	1	15
tt0625922	tt0423685	1	16
tt0625923	tt0423685	1	17
tt0625924	tt0423685	1	18
tt0625925	tt0423685	1	19
tt0625926	tt0423685	1	2
tt0625927	tt0423685	1	3
tt0625928	tt0423685	1	4
tt0625929	tt0423685	1	5
tt0625930	tt0423685	1	6
tt0625931	tt0423685	1	8
tt0625932	tt0423685	1	9
tt0629303	tt0098844	16	7
tt0629605	tt0203259	7	3
tt0629606	tt0203259	1	2
tt0629607	tt0203259	5	8
tt0629608	tt0203259	2	11
tt0629609	tt0203259	7	11
tt0629610	tt0203259	4	6
tt0629611	tt0203259	4	19
tt0629612	tt0203259	2	7
tt0629613	tt0203259	2	5
tt0629614	tt0203259	1	11
tt0629615	tt0203259	6	1
tt0629616	tt0203259	7	13
tt0629617	tt0203259	6	21
tt0629618	tt0203259	5	23
tt0629619	tt0203259	5	12
tt0629620	tt0203259	3	9
tt0629621	tt0203259	5	18
tt0629622	tt0203259	4	1
tt0629623	tt0203259	6	7
tt0629624	tt0203259	1	18
tt0629625	tt0203259	5	7
tt0629626	tt0203259	1	10
tt0629627	tt0203259	2	3
tt0629628	tt0203259	5	6
tt0629629	tt0203259	3	22
tt0629630	tt0203259	6	6
tt0629631	tt0203259	2	10
tt0629632	tt0203259	1	19
tt0629633	tt0203259	6	11
tt0629634	tt0203259	5	9
tt0629635	tt0203259	2	15
tt0629636	tt0203259	3	14
tt0629637	tt0203259	5	21
tt0629638	tt0203259	4	11
tt0629639	tt0203259	6	2
tt0629640	tt0203259	4	2
tt0629641	tt0203259	7	1
tt0629642	tt0203259	3	21
tt0629643	tt0203259	7	2
tt0629644	tt0203259	4	18
tt0629645	tt0203259	4	5
tt0629646	tt0203259	1	13
tt0629647	tt0203259	4	7
tt0629648	tt0203259	4	20
tt0629649	tt0203259	6	8
tt0629650	tt0203259	1	15
tt0629651	tt0203259	5	11
tt0629652	tt0203259	3	15
tt0629653	tt0203259	4	21
tt0629654	tt0203259	5	15
tt0629655	tt0203259	2	17
tt0629656	tt0203259	4	22
tt0629657	tt0203259	6	14
tt0629658	tt0203259	6	16
tt0629659	tt0203259	6	23
tt0629660	tt0203259	3	20
tt0629661	tt0203259	4	23
tt0629662	tt0203259	3	18
tt0629663	tt0203259	5	13
tt0629664	tt0203259	6	10
tt0629665	tt0203259	5	25
tt0629666	tt0203259	5	16
tt0629667	tt0203259	2	2
tt0629668	tt0203259	6	15
tt0629669	tt0203259	1	4
tt0629670	tt0203259	6	12
tt0629671	tt0203259	7	12
tt0629672	tt0203259	3	8
tt0629673	tt0203259	6	19
tt0629674	tt0203259	3	19
tt0629675	tt0203259	4	9
tt0629676	tt0203259	2	4
tt0629677	tt0203259	1	14
tt0629678	tt0203259	5	4
tt0629679	tt0203259	5	20
tt0629680	tt0203259	4	4
tt0629681	tt0203259	2	18
tt0629682	tt0203259	5	2
tt0629683	tt0203259	5	17
tt0629684	tt0203259	4	14
tt0629685	tt0203259	1	17
tt0629686	tt0203259	3	11
tt0629687	tt0203259	5	3
tt0629688	tt0203259	7	7
tt0629689	tt0203259	6	20
tt0629690	tt0203259	1	21
tt0629691	tt0203259	2	6
tt0629692	tt0203259	6	3
tt0629693	tt0203259	1	3
tt0629694	tt0203259	6	5
tt0629695	tt0203259	5	22
tt0629696	tt0203259	4	15
tt0629697	tt0203259	2	14
tt0629698	tt0203259	2	19
tt0629699	tt0203259	6	22
tt0629700	tt0203259	1	1
tt0629701	tt0203259	4	24
tt0629702	tt0203259	2	20
tt0629703	tt0203259	2	9
tt0629704	tt0203259	5	24
tt0629705	tt0203259	3	16
tt0629706	tt0203259	4	17
tt0629707	tt0203259	3	13
tt0629708	tt0203259	3	12
tt0629709	tt0203259	6	18
tt0629710	tt0203259	6	13
tt0629711	tt0203259	6	17
tt0629712	tt0203259	7	6
tt0629713	tt0203259	3	6
tt0629714	tt0203259	1	20
tt0629715	tt0203259	3	1
tt0629716	tt0203259	4	10
tt0629717	tt0203259	3	10
tt0629718	tt0203259	7	4
tt0629719	tt0203259	4	12
tt0629720	tt0203259	5	14
tt0629721	tt0203259	7	9
tt0629722	tt0203259	3	4
tt0629723	tt0203259	4	13
tt0629724	tt0203259	2	16
tt0629725	tt0203259	1	12
tt0629726	tt0203259	3	7
tt0629727	tt0203259	6	4
tt0629728	tt0203259	2	21
tt0629729	tt0203259	2	12
tt0629730	tt0203259	5	5
tt0629731	tt0203259	5	10
tt0629732	tt0203259	5	19
tt0629733	tt0203259	3	23
tt0629734	tt0203259	1	22
tt0629735	tt0203259	1	6
tt0629736	tt0203259	4	25
tt0629737	tt0203259	1	8
tt0629738	tt0203259	7	8
tt0629739	tt0203259	1	9
tt0629740	tt0203259	3	3
tt0629741	tt0203259	7	10
tt0629742	tt0203259	7	5
tt0629743	tt0203259	3	17
tt0629744	tt0203259	7	14
tt0629745	tt0203259	2	8
tt0629746	tt0203259	3	5
tt0629747	tt0203259	1	16
tt0629748	tt0203259	4	16
tt0629749	tt0203259	5	1
tt0629750	tt0203259	1	7
tt0629751	tt0203259	2	13
tt0629752	tt0203259	4	3
tt0629753	tt0203259	1	5
tt0629754	tt0203259	4	8
tt0629755	tt0203259	6	9
tt0629756	tt0203259	3	2
tt0629757	tt0203259	2	1
tt0629933	tt0051290	1	9
tt0630418	tt0315685	1	6
tt0631339	tt0115243	2	13
tt0633043	tt0071007	9	10
tt0633058	tt0071007	9	15
tt0633237	tt0078644	6	18
tt0634186	tt0273366	1	13
tt0636268	tt0411008	1	17
tt0636269	tt0411008	2	5
tt0636270	tt0411008	2	6
tt0636271	tt0411008	2	2
tt0636272	tt0411008	1	11
tt0636273	tt0411008	1	22
tt0636274	tt0411008	2	8
tt0636275	tt0411008	1	8
tt0636276	tt0411008	1	19
tt0636277	tt0411008	1	20
tt0636278	tt0411008	2	4
tt0636279	tt0411008	1	23
tt0636280	tt0411008	1	24
tt0636281	tt0411008	2	12
tt0636282	tt0411008	1	13
tt0636283	tt0411008	1	15
tt0636284	tt0411008	1	6
tt0636285	tt0411008	2	1
tt0636286	tt0411008	1	18
tt0636287	tt0411008	2	3
tt0636288	tt0411008	1	16
tt0636289	tt0411008	1	1
tt0636290	tt0411008	1	2
tt0636291	tt0411008	1	10
tt0636292	tt0411008	1	9
tt0636293	tt0411008	1	14
tt0636294	tt0411008	1	3
tt0636295	tt0411008	2	10
tt0636296	tt0411008	1	21
tt0636297	tt0411008	2	11
tt0636298	tt0411008	1	7
tt0636299	tt0411008	2	7
tt0636300	tt0411008	1	4
tt0636301	tt0411008	2	9
tt0636302	tt0411008	1	12
tt0636303	tt0411008	1	5
tt0636432	tt0075528	5	8
tt0636445	tt0075528	2	19
tt0636484	tt0075528	1	19
tt0638593	tt0320069	1	4
tt0638711	tt0088559	2	20
tt0638880	tt0103484	3	2
tt0639344	tt0108845	3	12
tt0639552	tt0108847	2	12
tt0639553	tt0108847	2	2
tt0639554	tt0108847	1	9
tt0639555	tt0108847	4	6
tt0639556	tt0108847	1	11
tt0639557	tt0108847	2	4
tt0639558	tt0108847	3	11
tt0639559	tt0108847	1	3
tt0639560	tt0108847	4	1
tt0639561	tt0108847	1	6
tt0639562	tt0108847	2	11
tt0639563	tt0108847	2	8
tt0639564	tt0108847	3	12
tt0639565	tt0108847	4	7
tt0639566	tt0108847	3	13
tt0639567	tt0108847	3	4
tt0639568	tt0108847	2	13
tt0639569	tt0108847	3	9
tt0639905	tt0096643	3	20
tt0640459	tt0115260	1	10
tt0640492	tt0176376	2	9
tt0643969	tt0090481	5	8
tt0644564	tt0236908	2	11
tt0644565	tt0236908	2	10
tt0644566	tt0236908	2	2
tt0644567	tt0236908	1	5
tt0644568	tt0236908	1	13
tt0644569	tt0236908	1	10
tt0644570	tt0236908	\N	\N
tt0644571	tt0236908	2	12
tt0644572	tt0236908	3	9
tt0644787	tt0112067	1	3
tt0645492	tt0247882	4	8
tt0645493	tt0247882	3	2
tt0645494	tt0247882	4	7
tt0645600	tt0101142	1	3
tt0646115	tt0103491	2	3
tt0646939	tt0406438	1	4
tt0647365	tt0094510	1	13
tt0647608	tt0106064	1	38
tt0647609	tt0106064	3	27
tt0647610	tt0106064	3	23
tt0647611	tt0106064	3	1
tt0647612	tt0106064	3	2
tt0647613	tt0106064	3	3
tt0647614	tt0106064	1	4
tt0647615	tt0106064	3	17
tt0647616	tt0106064	2	38
tt0647617	tt0106064	1	32
tt0647618	tt0106064	3	34
tt0647619	tt0106064	3	35
tt0647620	tt0106064	3	40
tt0647621	tt0106064	1	60
tt0647622	tt0106064	3	26
tt0647623	tt0106064	3	38
tt0647624	tt0106064	1	36
tt0647625	tt0106064	2	6
tt0647626	tt0106064	2	52
tt0647627	tt0106064	1	31
tt0647628	tt0106064	3	19
tt0647629	tt0106064	3	20
tt0647630	tt0106064	1	15
tt0647631	tt0106064	1	1
tt0647632	tt0106064	1	5
tt0647633	tt0106064	1	39
tt0647634	tt0106064	1	40
tt0647635	tt0106064	3	14
tt0647636	tt0106064	3	21
tt0647637	tt0106064	1	58
tt0647638	tt0106064	2	37
tt0647639	tt0106064	1	14
tt0647640	tt0106064	3	11
tt0647641	tt0106064	1	53
tt0647642	tt0106064	1	10
tt0647643	tt0106064	1	2
tt0647644	tt0106064	3	42
tt0647645	tt0106064	3	43
tt0647646	tt0106064	3	31
tt0647647	tt0106064	1	8
tt0647648	tt0106064	1	28
tt0647649	tt0106064	1	29
tt0647650	tt0106064	1	23
tt0647651	tt0106064	1	26
tt0647652	tt0106064	1	44
tt0647653	tt0106064	3	28
tt0647654	tt0106064	3	29
tt0647655	tt0106064	3	30
tt0647656	tt0106064	1	59
tt0647657	tt0106064	2	30
tt0647658	tt0106064	2	14
tt0647659	tt0106064	3	4
tt0647660	tt0106064	1	11
tt0647661	tt0106064	1	56
tt0647662	tt0106064	2	15
tt0647663	tt0106064	3	9
tt0647664	tt0106064	1	13
tt0647665	tt0106064	1	48
tt0647666	tt0106064	2	40
tt0647667	tt0106064	1	47
tt0647668	tt0106064	1	49
tt0647669	tt0106064	1	50
tt0647670	tt0106064	2	44
tt0647671	tt0106064	2	45
tt0647672	tt0106064	2	46
tt0647673	tt0106064	3	25
tt0647674	tt0106064	1	41
tt0647675	tt0106064	2	35
tt0647676	tt0106064	1	55
tt0647677	tt0106064	3	41
tt0647678	tt0106064	3	12
tt0647679	tt0106064	3	13
tt0647680	tt0106064	2	49
tt0647681	tt0106064	1	16
tt0647682	tt0106064	1	3
tt0647683	tt0106064	3	37
tt0647684	tt0106064	2	36
tt0647685	tt0106064	1	34
tt0647686	tt0106064	1	35
tt0647687	tt0106064	2	7
tt0647688	tt0106064	2	1
tt0647689	tt0106064	2	2
tt0647690	tt0106064	2	3
tt0647691	tt0106064	2	22
tt0647692	tt0106064	2	23
tt0647693	tt0106064	2	24
tt0647694	tt0106064	3	15
tt0647695	tt0106064	2	8
tt0647696	tt0106064	1	30
tt0647697	tt0106064	1	24
tt0647698	tt0106064	1	22
tt0647699	tt0106064	2	4
tt0647700	tt0106064	2	41
tt0647701	tt0106064	2	42
tt0647702	tt0106064	2	43
tt0647703	tt0106064	1	33
tt0647704	tt0106064	1	54
tt0647705	tt0106064	2	19
tt0647706	tt0106064	2	17
tt0647707	tt0106064	2	18
tt0647708	tt0106064	2	50
tt0647709	tt0106064	2	51
tt0647710	tt0106064	3	10
tt0647711	tt0106064	2	21
tt0648278	tt0115270	1	11
tt0648628	tt0212675	2	1
tt0649284	tt0060009	4	11
tt0649325	tt0060009	2	22
tt0650084	tt0062589	1	10
tt0650251	tt0115275	1	2
tt0650743	tt0060011	1	8
tt0651757	tt0295122	\N	\N
tt0651890	tt0088576	6	19
tt0653809	tt0094514	4	16
tt0653939	tt0094514	9	9
tt0657133	tt0112091	1	6
tt0657134	tt0112091	1	11
tt0657698	tt0053526	2	4
tt0657979	tt0364845	1	22
tt0657980	tt0364845	2	17
tt0657981	tt0364845	2	18
tt0657982	tt0364845	2	11
tt0657983	tt0364845	3	12
tt0657984	tt0364845	1	16
tt0657985	tt0364845	2	7
tt0657986	tt0364845	2	15
tt0657987	tt0364845	2	10
tt0657988	tt0364845	2	19
tt0657989	tt0364845	1	19
tt0657990	tt0364845	3	13
tt0657991	tt0364845	2	12
tt0657992	tt0364845	1	15
tt0657993	tt0364845	1	11
tt0657994	tt0364845	2	9
tt0657995	tt0364845	3	9
tt0657996	tt0364845	3	15
tt0657997	tt0364845	2	8
tt0657998	tt0364845	1	6
tt0657999	tt0364845	2	21
tt0658000	tt0364845	3	7
tt0658001	tt0364845	1	2
tt0658002	tt0364845	3	1
tt0658003	tt0364845	3	2
tt0658004	tt0364845	1	10
tt0658005	tt0364845	3	14
tt0658006	tt0364845	2	4
tt0658007	tt0364845	1	9
tt0658008	tt0364845	3	3
tt0658009	tt0364845	1	8
tt0658010	tt0364845	1	20
tt0658011	tt0364845	3	11
tt0658012	tt0364845	1	12
tt0658013	tt0364845	1	13
tt0658014	tt0364845	2	16
tt0658015	tt0364845	3	10
tt0658016	tt0364845	2	20
tt0658017	tt0364845	1	23
tt0658018	tt0364845	2	22
tt0658019	tt0364845	1	3
tt0658020	tt0364845	2	1
tt0658021	tt0364845	3	4
tt0658022	tt0364845	1	21
tt0658023	tt0364845	1	7
tt0658024	tt0364845	3	5
tt0658025	tt0364845	2	6
tt0658026	tt0364845	2	5
tt0658027	tt0364845	1	5
tt0658028	tt0364845	1	14
tt0658029	tt0364845	2	2
tt0658030	tt0364845	1	4
tt0658031	tt0364845	2	13
tt0658032	tt0364845	1	17
tt0658033	tt0364845	3	6
tt0658034	tt0364845	2	23
tt0658035	tt0364845	1	18
tt0658036	tt0364845	3	8
tt0658037	tt0364845	2	3
tt0658038	tt0364845	2	14
tt0658039	tt0364845	1	1
tt0658911	tt0163953	1	20
tt0659277	tt0115289	3	7
tt0659318	tt0074031	1	2
tt0659509	tt0096661	1	11
tt0660189	tt0112095	2	6
tt0660495	tt0115292	1	5
tt0661153	tt0127388	1	8
tt0661154	tt0127388	1	19
tt0661155	tt0127388	1	15
tt0661156	tt0127388	1	7
tt0661157	tt0127388	1	11
tt0662274	tt0409594	1	13
tt0662664	tt0447779	\N	\N
tt0664417	tt0103504	1	1
tt0664506	tt0290978	1	5
tt0664727	tt0092419	1	11
tt0665763	tt0072554	5	9
tt0665764	tt0072554	6	14
tt0665765	tt0072554	2	10
tt0665766	tt0072554	7	2
tt0665767	tt0072554	7	9
tt0665768	tt0072554	6	3
tt0665769	tt0072554	3	18
tt0665770	tt0072554	3	12
tt0665771	tt0072554	4	3
tt0665772	tt0072554	3	5
tt0665773	tt0072554	3	15
tt0665774	tt0072554	3	24
tt0665775	tt0072554	9	22
tt0665776	tt0072554	5	1
